timestep,mean_return,std_return,mean_ep_len,return_per_step
140000,229.45557051301003,0.10785126972855844,151.0,1.5195733146556956
141000,229.39272699952124,0.04841257516548046,151.0,1.5191571324471607
142000,241.6266259789467,1.0622220635602617,158.0,1.5292824429047258
143000,238.47119140625,0.2415385923657866,156.0,1.5286614833733974
144000,248.8941086113453,0.3353433749277851,161.6,1.5401863156642654
145000,248.609410572052,0.0171048404703035,161.0,1.5441578296400746
146000,244.71052186489106,0.13290447368716768,160.0,1.5294407616555692
147000,244.64908636808394,5.2546045154409306e-05,160.0,1.5290567898005247
148000,252.11018114089967,0.7251713781864271,163.4,1.542901965366583
149000,251.39870690107347,0.962163845112458,162.6,1.546117508616688
150000,252.42689880132676,0.17378247836644276,163.0,1.5486312809897347
151000,252.39004681110382,8.086506470713233e-05,163.0,1.548405195160146
152000,251.90138564705848,0.31320067909612287,163.6,1.5397395210700395
153000,251.81358903050423,0.1974695920763712,163.6,1.5392028669346225
154000,158.8331353187561,0.017540000064650067,98.0,1.6207462787628173
155000,158.82471857070922,5.360654994577891e-06,98.0,1.6206603935786656
156000,155.1873521089554,0.0009524905057601921,96.0,1.6165349178016186
157000,155.1864857673645,3.3776432856896194e-06,96.0,1.6165258934100468
158000,210.99224733114244,44.66190847901548,135.2,1.5605935453486868
159000,192.888757199049,44.80900912350462,122.6,1.5733177585566802
160000,153.5669278383255,0.7530994524127621,95.2,1.613097981495016
161000,153.1922978401184,4.456195680716307e-06,95.0,1.612550503580194
162000,154.51702957153321,0.7757596263492489,95.8,1.6129126260076536
163000,154.90990200042725,0.00016768937162832008,96.0,1.6136448125044505
164000,156.3920520544052,0.03186043971232737,97.0,1.612289196437167
165000,156.37136368751527,0.003324513988489246,97.0,1.612075914304281
166000,156.73278923034667,0.0031610162939944807,97.0,1.6158019508283161
167000,156.73230516910553,1.1208209298651846e-06,97.0,1.6157969605062426
168000,151.34398491382598,0.007905865867778687,94.0,1.6100423927002763
169000,151.3481018781662,3.7820732306677684e-06,94.0,1.6100861901932575
170000,232.99341741800308,44.007510767922234,149.0,1.5637142108590811
171000,234.75802165865898,45.19529933615355,150.2,1.5629695183665713
172000,216.30647907853125,45.194434265560716,136.8,1.5811877125623628
173000,249.18962355852128,36.75325652088916,160.0,1.557435147240758
174000,249.10046625733375,36.70673348162616,160.0,1.556877914108336
175000,169.0874576330185,1.3795995358082587,103.4,1.635275218887993
176000,168.3971650838852,1.381437655257229e-05,103.0,1.6349239328532543
177000,265.04843762516975,0.44825365951481067,170.8,1.5518058408967783
178000,265.30145634412764,0.0002353076440737316,171.0,1.551470504936419
179000,266.16491690278053,0.4231496322932557,172.8,1.5403062320762761
180000,266.3994278907776,0.000395564887503966,173.0,1.539881086073859
181000,269.7954899191856,0.36325325421596066,175.6,1.5364207854167746
182000,269.8044272780418,0.202593589736742,175.8,1.5347237046532527
183000,274.73120164275167,0.09714364442866043,176.0,1.5609727366065436
184000,274.68965047597885,0.0001800532882901915,176.0,1.560736650431698
185000,274.18018476366996,0.020023645414670884,178.0,1.5403381166498311
186000,274.1697498381138,6.418955508493706e-05,178.0,1.5402794934725492
